Customer ID,Cluster,Cluster_Name
16627,1,Emerging
16628,3,Inactive
16629,1,Emerging
16630,1,Emerging
16631,1,Emerging
16632,1,Emerging
16633,3,Inactive
16634,3,Inactive
16635,1,Emerging
16636,1,Emerging
16637,3,Inactive
16638,3,Inactive
16639,3,Inactive
16640,1,Emerging
16641,3,Inactive
16642,3,Inactive
16643,3,Inactive
16644,1,Emerging
16645,1,Emerging
16646,1,Emerging
16647,3,Inactive
16648,3,Inactive
16649,1,Emerging
16650,3,Inactive
16651,1,Emerging
16652,0,Standard
16653,1,Emerging
16654,3,Inactive
16655,0,Standard
16656,0,Standard
16657,3,Inactive
16658,1,Emerging
16659,1,Emerging
16660,3,Inactive
16661,1,Emerging
16662,1,Emerging
16663,1,Emerging
16664,1,Emerging
16665,1,Emerging
16666,3,Inactive
16667,3,Inactive
16668,3,Inactive
16669,1,Emerging
16670,0,Standard
16671,1,Emerging
16672,3,Inactive
16673,1,Emerging
16674,1,Emerging
16675,1,Emerging
16676,3,Inactive
16677,3,Inactive
16678,3,Inactive
16679,1,Emerging
16680,3,Inactive
16681,3,Inactive
16682,1,Emerging
16683,1,Emerging
16684,0,Standard
16685,1,Emerging
16686,0,Standard
16687,1,Emerging
16688,1,Emerging
16689,1,Emerging
16690,3,Inactive
16691,1,Emerging
16692,1,Emerging
16693,3,Inactive
16694,1,Emerging
16695,1,Emerging
16696,1,Emerging
16697,1,Emerging
16698,1,Emerging
16699,1,Emerging
16700,0,Standard
16701,0,Standard
16702,3,Inactive
16704,1,Emerging
16705,0,Standard
16706,1,Emerging
16707,1,Emerging
16708,1,Emerging
16709,0,Standard
16710,0,Standard
16711,3,Inactive
16712,0,Standard
16713,0,Standard
16714,3,Inactive
16715,3,Inactive
16716,3,Inactive
16717,0,Standard
16718,3,Inactive
16719,0,Standard
16720,3,Inactive
16721,1,Emerging
16722,0,Standard
16723,3,Inactive
16724,1,Emerging
16725,0,Standard
16726,3,Inactive
16727,3,Inactive
16728,3,Inactive
16729,0,Standard
16730,3,Inactive
16731,1,Emerging
16732,3,Inactive
16733,1,Emerging
16734,1,Emerging
16735,0,Standard
16736,1,Emerging
16737,3,Inactive
16738,1,Emerging
16739,3,Inactive
16740,1,Emerging
16741,1,Emerging
16742,3,Inactive
16743,3,Inactive
16744,3,Inactive
16745,0,Standard
16746,0,Standard
16747,1,Emerging
16748,3,Inactive
16749,1,Emerging
16750,1,Emerging
16751,1,Emerging
16752,1,Emerging
16753,1,Emerging
16754,0,Standard
16755,3,Inactive
16756,3,Inactive
16757,1,Emerging
16758,1,Emerging
16759,1,Emerging
16760,1,Emerging
16761,1,Emerging
16762,1,Emerging
16763,3,Inactive
16764,0,Standard
16765,1,Emerging
16766,1,Emerging
16767,0,Standard
16768,3,Inactive
16769,3,Inactive
16770,3,Inactive
16771,0,Standard
16772,3,Inactive
16773,3,Inactive
16774,3,Inactive
16775,3,Inactive
16776,3,Inactive
16777,3,Inactive
16778,3,Inactive
16779,0,Standard
16780,3,Inactive
16781,3,Inactive
16782,0,Standard
16783,1,Emerging
16784,3,Inactive
16785,1,Emerging
16786,1,Emerging
16787,1,Emerging
16788,0,Standard
16789,1,Emerging
16790,1,Emerging
16791,0,Standard
16792,3,Inactive
16793,1,Emerging
16794,0,Standard
16795,3,Inactive
16796,1,Emerging
16797,3,Inactive
16798,1,Emerging
16799,1,Emerging
16800,1,Emerging
16801,1,Emerging
16802,1,Emerging
16803,1,Emerging
16804,3,Inactive
16805,3,Inactive
16806,1,Emerging
16807,3,Inactive
16808,3,Inactive
16809,3,Inactive
16810,3,Inactive
16811,1,Emerging
16812,1,Emerging
16813,0,Standard
16814,0,Standard
16815,1,Emerging
16816,3,Inactive
16817,3,Inactive
16818,3,Inactive
16819,1,Emerging
16820,1,Emerging
16821,1,Emerging
16822,1,Emerging
16823,3,Inactive
16824,3,Inactive
16825,3,Inactive
16826,1,Emerging
16827,1,Emerging
16828,1,Emerging
16829,3,Inactive
16830,3,Inactive
16831,1,Emerging
16832,3,Inactive
16833,3,Inactive
16834,3,Inactive
16835,3,Inactive
16836,3,Inactive
16837,1,Emerging
16838,3,Inactive
16839,0,Standard
16840,1,Emerging
16841,3,Inactive
16842,3,Inactive
16843,0,Standard
16844,1,Emerging
16845,1,Emerging
16846,3,Inactive
16847,3,Inactive
16848,3,Inactive
16849,1,Emerging
16850,1,Emerging
16851,1,Emerging
16852,3,Inactive
16854,3,Inactive
16855,1,Emerging
16856,3,Inactive
16857,1,Emerging
16858,1,Emerging
16859,3,Inactive
16860,1,Emerging
16861,3,Inactive
16862,1,Emerging
16863,3,Inactive
16864,1,Emerging
16865,1,Emerging
16866,1,Emerging
16867,1,Emerging
16868,1,Emerging
16869,1,Emerging
16870,1,Emerging
16871,3,Inactive
16872,3,Inactive
16873,0,Standard
16874,1,Emerging
16875,3,Inactive
16876,1,Emerging
16877,3,Inactive
16878,1,Emerging
16880,3,Inactive
16881,1,Emerging
16882,3,Inactive
16883,0,Standard
16884,3,Inactive
16885,3,Inactive
16886,1,Emerging
16887,3,Inactive
16888,3,Inactive
16889,3,Inactive
16890,1,Emerging
16891,0,Standard
16892,3,Inactive
16893,1,Emerging
16894,1,Emerging
16895,3,Inactive
16896,1,Emerging
16897,1,Emerging
16898,3,Inactive
16899,3,Inactive
16900,1,Emerging
16901,1,Emerging
16902,1,Emerging
16903,3,Inactive
16904,0,Standard
16905,0,Standard
16906,3,Inactive
16907,3,Inactive
16908,1,Emerging
16909,1,Emerging
16910,0,Standard
16911,1,Emerging
16912,3,Inactive
16913,3,Inactive
16914,1,Emerging
16915,3,Inactive
16916,3,Inactive
16917,3,Inactive
16918,0,Standard
16919,0,Standard
16920,1,Emerging
16921,3,Inactive
16922,1,Emerging
16923,0,Standard
16924,1,Emerging
16925,1,Emerging
16926,1,Emerging
16927,3,Inactive
16928,0,Standard
16929,1,Emerging
16930,1,Emerging
16931,0,Standard
16932,3,Inactive
16933,3,Inactive
16934,3,Inactive
16935,1,Emerging
16936,3,Inactive
16937,1,Emerging
16938,0,Standard
16939,1,Emerging
16940,0,Standard
16941,1,Emerging
16942,3,Inactive
16943,3,Inactive
16944,1,Emerging
16945,0,Standard
16946,1,Emerging
16947,3,Inactive
16948,3,Inactive
16949,3,Inactive
16950,3,Inactive
16951,1,Emerging
16952,3,Inactive
16953,1,Emerging
16954,3,Inactive
16955,3,Inactive
16956,1,Emerging
16957,1,Emerging
16958,1,Emerging
16959,1,Emerging
16960,0,Standard
16961,3,Inactive
16962,1,Emerging
16963,1,Emerging
16964,1,Emerging
16965,1,Emerging
16966,3,Inactive
16967,1,Emerging
16968,1,Emerging
16969,1,Emerging
16970,1,Emerging
16971,1,Emerging
16972,1,Emerging
16973,1,Emerging
16974,1,Emerging
16975,1,Emerging
16976,1,Emerging
16977,1,Emerging
16978,3,Inactive
16979,3,Inactive
16980,1,Emerging
16982,1,Emerging
16983,3,Inactive
16984,0,Standard
16985,0,Standard
16986,3,Inactive
16987,3,Inactive
16988,3,Inactive
16989,1,Emerging
16990,3,Inactive
16991,1,Emerging
16992,0,Standard
16993,1,Emerging
16996,3,Inactive
16997,1,Emerging
16998,3,Inactive
16999,1,Emerging
17000,1,Emerging
17001,0,Standard
17002,3,Inactive
17003,1,Emerging
17004,3,Inactive
17005,1,Emerging
17006,3,Inactive
17007,3,Inactive
17008,1,Emerging
17009,1,Emerging
17010,1,Emerging
17011,3,Inactive
17012,1,Emerging
17014,1,Emerging
17015,3,Inactive
17016,1,Emerging
17017,0,Standard
17018,3,Inactive
17019,0,Standard
17020,1,Emerging
17021,1,Emerging
17022,3,Inactive
17023,3,Inactive
17024,1,Emerging
17025,3,Inactive
17026,3,Inactive
17027,3,Inactive
17028,1,Emerging
17029,3,Inactive
17030,1,Emerging
17031,3,Inactive
17032,1,Emerging
17033,3,Inactive
17034,3,Inactive
17035,3,Inactive
17036,1,Emerging
17037,1,Emerging
17038,3,Inactive
17039,1,Emerging
17040,3,Inactive
17041,3,Inactive
17042,3,Inactive
17043,3,Inactive
17044,3,Inactive
17045,3,Inactive
17046,3,Inactive
17047,3,Inactive
17048,3,Inactive
17049,0,Standard
17050,0,Standard
17051,3,Inactive
17052,1,Emerging
17053,1,Emerging
17054,3,Inactive
17055,1,Emerging
17056,1,Emerging
17057,1,Emerging
17058,1,Emerging
17059,0,Standard
17060,1,Emerging
17061,1,Emerging
17062,1,Emerging
17063,3,Inactive
17064,3,Inactive
17065,1,Emerging
17066,1,Emerging
17067,1,Emerging
17068,0,Standard
17069,0,Standard
17070,3,Inactive
17071,3,Inactive
17072,1,Emerging
17073,1,Emerging
17074,1,Emerging
17075,3,Inactive
17076,3,Inactive
17077,1,Emerging
17078,1,Emerging
17079,1,Emerging
17080,3,Inactive
17081,3,Inactive
17082,3,Inactive
17083,3,Inactive
17084,3,Inactive
17085,0,Standard
17086,1,Emerging
17087,1,Emerging
17088,3,Inactive
17089,1,Emerging
17090,3,Inactive
17091,0,Standard
17092,0,Standard
17093,1,Emerging
17094,1,Emerging
17095,3,Inactive
17096,3,Inactive
17097,3,Inactive
17098,1,Emerging
17099,1,Emerging
17100,1,Emerging
17101,3,Inactive
17102,1,Emerging
17103,1,Emerging
17104,1,Emerging
17105,3,Inactive
17106,1,Emerging
17107,0,Standard
17108,1,Emerging
17109,3,Inactive
17110,3,Inactive
17111,3,Inactive
17112,1,Emerging
17113,1,Emerging
17114,3,Inactive
17115,3,Inactive
17116,1,Emerging
17117,1,Emerging
17118,1,Emerging
17119,1,Emerging
17120,1,Emerging
17121,1,Emerging
17122,3,Inactive
17123,3,Inactive
17124,1,Emerging
17125,1,Emerging
17126,0,Standard
17127,1,Emerging
17128,1,Emerging
17129,1,Emerging
17131,1,Emerging
17132,1,Emerging
17133,3,Inactive
17134,3,Inactive
17135,3,Inactive
17136,1,Emerging
17137,1,Emerging
17138,3,Inactive
17139,0,Standard
17140,1,Emerging
17141,1,Emerging
17142,3,Inactive
17143,1,Emerging
17144,1,Emerging
17145,1,Emerging
17146,3,Inactive
17147,3,Inactive
17148,1,Emerging
17149,1,Emerging
17150,1,Emerging
17151,1,Emerging
17152,1,Emerging
17153,1,Emerging
17154,1,Emerging
17155,3,Inactive
17156,1,Emerging
17157,3,Inactive
17158,3,Inactive
17159,3,Inactive
17160,0,Standard
17161,1,Emerging
17162,3,Inactive
17163,3,Inactive
17164,3,Inactive
17165,3,Inactive
17166,3,Inactive
17167,1,Emerging
17168,1,Emerging
17169,3,Inactive
17170,1,Emerging
17171,3,Inactive
17172,3,Inactive
17173,1,Emerging
17174,1,Emerging
17175,3,Inactive
17176,3,Inactive
17177,1,Emerging
17178,1,Emerging
17179,3,Inactive
17180,0,Standard
17181,3,Inactive
17182,3,Inactive
17183,1,Emerging
17184,1,Emerging
17185,1,Emerging
17186,1,Emerging
17187,3,Inactive
17188,3,Inactive
17189,3,Inactive
17190,3,Inactive
17191,0,Standard
17192,1,Emerging
17193,3,Inactive
17194,3,Inactive
17195,1,Emerging
17196,1,Emerging
17197,1,Emerging
17198,3,Inactive
17199,1,Emerging
17200,1,Emerging
17201,3,Inactive
17202,1,Emerging
17203,3,Inactive
17204,3,Inactive
17205,3,Inactive
17206,1,Emerging
17207,1,Emerging
17208,1,Emerging
17209,1,Emerging
17210,1,Emerging
17211,0,Standard
17212,3,Inactive
17213,3,Inactive
17214,3,Inactive
17215,1,Emerging
17216,1,Emerging
17217,3,Inactive
17218,0,Standard
17219,3,Inactive
17220,0,Standard
17221,3,Inactive
17222,3,Inactive
17223,1,Emerging
17224,1,Emerging
17225,1,Emerging
17226,3,Inactive
17227,3,Inactive
17228,0,Standard
17229,1,Emerging
17230,3,Inactive
17231,0,Standard
17232,1,Emerging
17233,3,Inactive
17234,1,Emerging
17235,3,Inactive
17236,3,Inactive
17237,3,Inactive
17238,0,Standard
17239,1,Emerging
17240,1,Emerging
17241,1,Emerging
17242,3,Inactive
17243,0,Standard
17244,3,Inactive
17245,3,Inactive
17246,1,Emerging
17247,1,Emerging
17248,3,Inactive
17249,1,Emerging
17250,3,Inactive
17251,3,Inactive
17252,1,Emerging
17253,1,Emerging
17254,3,Inactive
17255,3,Inactive
17256,3,Inactive
17257,1,Emerging
17258,3,Inactive
17259,3,Inactive
17260,1,Emerging
17261,1,Emerging
17262,3,Inactive
17263,1,Emerging
17264,1,Emerging
17265,1,Emerging
17266,3,Inactive
17267,1,Emerging
17268,3,Inactive
17269,1,Emerging
17270,3,Inactive
17271,1,Emerging
17272,3,Inactive
17273,1,Emerging
17274,3,Inactive
17275,1,Emerging
17276,1,Emerging
17277,1,Emerging
17278,3,Inactive
17279,1,Emerging
17280,1,Emerging
17281,1,Emerging
17282,3,Inactive
17283,1,Emerging
17284,0,Standard
17285,1,Emerging
17286,3,Inactive
17287,0,Standard
17288,0,Standard
17289,3,Inactive
17290,3,Inactive
17291,1,Emerging
17292,1,Emerging
17293,0,Standard
17294,1,Emerging
17295,1,Emerging
17296,1,Emerging
17297,1,Emerging
17298,3,Inactive
17299,3,Inactive
17300,1,Emerging
17301,3,Inactive
17302,3,Inactive
17303,1,Emerging
17304,1,Emerging
17305,1,Emerging
17306,3,Inactive
17307,1,Emerging
17308,1,Emerging
17309,3,Inactive
17310,1,Emerging
17311,3,Inactive
17312,1,Emerging
17313,1,Emerging
17314,0,Standard
17315,0,Standard
17316,1,Emerging
17317,1,Emerging
17318,1,Emerging
17319,1,Emerging
17320,3,Inactive
17321,3,Inactive
17322,3,Inactive
17323,3,Inactive
17324,3,Inactive
17325,3,Inactive
17326,1,Emerging
17327,1,Emerging
17328,1,Emerging
17329,3,Inactive
17330,3,Inactive
17331,1,Emerging
17332,1,Emerging
17333,1,Emerging
17334,1,Emerging
17335,3,Inactive
17336,1,Emerging
17337,0,Standard
17338,0,Standard
17339,3,Inactive
17340,0,Standard
17341,3,Inactive
17342,1,Emerging
17343,3,Inactive
17344,3,Inactive
17345,3,Inactive
17346,0,Standard
17347,1,Emerging
17348,0,Standard
17349,3,Inactive
17350,3,Inactive
17351,3,Inactive
17352,1,Emerging
17353,3,Inactive
17354,3,Inactive
17355,1,Emerging
17356,3,Inactive
17357,1,Emerging
17358,3,Inactive
17359,3,Inactive
17360,3,Inactive
17361,3,Inactive
17362,3,Inactive
17363,1,Emerging
17364,0,Standard
17365,0,Standard
17366,1,Emerging
17367,1,Emerging
17368,0,Standard
17369,1,Emerging
17370,1,Emerging
17371,3,Inactive
17372,0,Standard
17373,3,Inactive
17374,1,Emerging
17375,1,Emerging
17376,3,Inactive
17377,0,Standard
17378,1,Emerging
17379,1,Emerging
17380,1,Emerging
17381,0,Standard
17382,3,Inactive
17383,3,Inactive
17384,3,Inactive
17385,1,Emerging
17386,3,Inactive
17387,1,Emerging
17388,3,Inactive
17389,0,Standard
17390,1,Emerging
17391,1,Emerging
17392,1,Emerging
17393,1,Emerging
17394,1,Emerging
17395,1,Emerging
17396,3,Inactive
17397,3,Inactive
17398,1,Emerging
17400,0,Standard
17401,1,Emerging
17402,0,Standard
17403,3,Inactive
17404,0,Standard
17405,3,Inactive
17406,3,Inactive
17407,1,Emerging
17408,3,Inactive
17409,3,Inactive
17410,3,Inactive
17411,3,Inactive
17412,0,Standard
17413,1,Emerging
17414,3,Inactive
17415,1,Emerging
17416,0,Standard
17417,1,Emerging
17418,3,Inactive
17419,0,Standard
17420,3,Inactive
17421,3,Inactive
17422,3,Inactive
17423,3,Inactive
17425,1,Emerging
17426,0,Standard
17427,1,Emerging
17428,0,Standard
17429,3,Inactive
17430,3,Inactive
17431,1,Emerging
17432,3,Inactive
17433,3,Inactive
17434,1,Emerging
17435,1,Emerging
17436,3,Inactive
17437,1,Emerging
17438,3,Inactive
17439,1,Emerging
17440,3,Inactive
17441,1,Emerging
17442,0,Standard
17443,1,Emerging
17444,1,Emerging
17446,1,Emerging
17447,1,Emerging
17448,0,Standard
17449,0,Standard
17450,0,Standard
17451,1,Emerging
17453,1,Emerging
17454,3,Inactive
17455,1,Emerging
17456,1,Emerging
17457,3,Inactive
17458,3,Inactive
17459,1,Emerging
17460,3,Inactive
17461,1,Emerging
17462,3,Inactive
17463,3,Inactive
17464,3,Inactive
17465,1,Emerging
17466,1,Emerging
17467,1,Emerging
17468,3,Inactive
17469,0,Standard
17470,3,Inactive
17471,1,Emerging
17472,3,Inactive
17473,1,Emerging
17474,1,Emerging
17475,1,Emerging
17476,3,Inactive
17477,1,Emerging
17478,3,Inactive
17479,1,Emerging
17480,3,Inactive
17481,1,Emerging
17482,1,Emerging
17483,3,Inactive
17484,1,Emerging
17486,1,Emerging
17487,1,Emerging
17488,1,Emerging
17489,3,Inactive
17490,3,Inactive
17491,3,Inactive
17492,3,Inactive
17493,1,Emerging
17494,1,Emerging
17495,3,Inactive
17496,3,Inactive
17497,3,Inactive
17498,1,Emerging
17499,3,Inactive
17500,1,Emerging
17501,1,Emerging
17502,1,Emerging
17503,1,Emerging
17504,0,Standard
17505,3,Inactive
17506,1,Emerging
17507,1,Emerging
17508,3,Inactive
17509,1,Emerging
17510,3,Inactive
17511,0,Standard
17512,3,Inactive
17513,3,Inactive
17514,3,Inactive
17515,3,Inactive
17516,3,Inactive
17517,1,Emerging
17518,1,Emerging
17519,3,Inactive
17520,1,Emerging
17521,3,Inactive
17522,3,Inactive
17523,1,Emerging
17524,1,Emerging
17525,1,Emerging
17526,3,Inactive
17527,1,Emerging
17528,1,Emerging
17529,1,Emerging
17530,0,Standard
17531,3,Inactive
17532,1,Emerging
17533,1,Emerging
17534,3,Inactive
17535,1,Emerging
17536,3,Inactive
17537,3,Inactive
17538,1,Emerging
17539,1,Emerging
17540,3,Inactive
17541,1,Emerging
17542,3,Inactive
17543,1,Emerging
17544,1,Emerging
17545,3,Inactive
17547,3,Inactive
17548,1,Emerging
17549,1,Emerging
17550,0,Standard
17551,1,Emerging
17552,3,Inactive
17553,3,Inactive
17554,1,Emerging
17555,3,Inactive
17556,3,Inactive
17557,3,Inactive
17558,1,Emerging
17559,1,Emerging
17560,3,Inactive
17561,3,Inactive
17562,1,Emerging
17563,1,Emerging
17564,1,Emerging
17565,1,Emerging
17566,1,Emerging
17567,3,Inactive
17568,1,Emerging
17569,1,Emerging
17570,1,Emerging
17571,3,Inactive
17572,3,Inactive
17573,1,Emerging
17574,1,Emerging
17575,1,Emerging
17576,0,Standard
17577,1,Emerging
17578,1,Emerging
17579,3,Inactive
17580,1,Emerging
17581,0,Standard
17582,3,Inactive
17583,1,Emerging
17584,3,Inactive
17585,0,Standard
17586,1,Emerging
17587,1,Emerging
17588,3,Inactive
17589,0,Standard
17590,1,Emerging
17591,3,Inactive
17592,1,Emerging
17593,0,Standard
17594,3,Inactive
17595,1,Emerging
17596,0,Standard
17597,3,Inactive
17598,1,Emerging
17599,1,Emerging
17600,1,Emerging
17601,1,Emerging
17602,0,Standard
17603,3,Inactive
17604,3,Inactive
17605,1,Emerging
17606,1,Emerging
17607,1,Emerging
17608,3,Inactive
17609,0,Standard
17610,1,Emerging
17611,0,Standard
17612,0,Standard
17613,0,Standard
17614,1,Emerging
17615,3,Inactive
17616,3,Inactive
17617,1,Emerging
17618,0,Standard
17619,1,Emerging
17620,1,Emerging
17621,3,Inactive
17622,1,Emerging
17623,3,Inactive
17624,3,Inactive
17625,0,Standard
17626,1,Emerging
17627,1,Emerging
17628,1,Emerging
17629,3,Inactive
17630,1,Emerging
17631,3,Inactive
17633,3,Inactive
17634,3,Inactive
17635,1,Emerging
17636,1,Emerging
17637,1,Emerging
17638,1,Emerging
17639,1,Emerging
17640,3,Inactive
17642,3,Inactive
17643,1,Emerging
17644,0,Standard
17646,3,Inactive
17647,3,Inactive
17648,3,Inactive
17649,3,Inactive
17650,1,Emerging
17651,0,Standard
17652,3,Inactive
17653,1,Emerging
17654,1,Emerging
17655,3,Inactive
17656,1,Emerging
17657,1,Emerging
17658,3,Inactive
17659,3,Inactive
17660,3,Inactive
17662,1,Emerging
17663,0,Standard
17664,3,Inactive
17665,1,Emerging
17666,3,Inactive
17667,3,Inactive
17668,1,Emerging
17669,3,Inactive
17670,1,Emerging
17671,3,Inactive
17672,3,Inactive
17673,0,Standard
17674,3,Inactive
17675,0,Standard
17676,3,Inactive
17677,0,Standard
17678,3,Inactive
17679,3,Inactive
17680,3,Inactive
17681,1,Emerging
17682,3,Inactive
17683,1,Emerging
17684,1,Emerging
17685,3,Inactive
17686,0,Standard
17687,1,Emerging
17688,1,Emerging
17689,1,Emerging
17690,0,Standard
17691,1,Emerging
17692,3,Inactive
17693,1,Emerging
17694,3,Inactive
17695,3,Inactive
17696,0,Standard
17697,1,Emerging
17698,1,Emerging
17699,1,Emerging
17700,0,Standard
17701,1,Emerging
17702,3,Inactive
17703,3,Inactive
17704,1,Emerging
17705,3,Inactive
17706,0,Standard
17707,3,Inactive
17708,1,Emerging
17709,3,Inactive
17710,1,Emerging
17711,3,Inactive
17712,1,Emerging
17713,1,Emerging
17714,1,Emerging
17715,3,Inactive
17716,0,Standard
17717,1,Emerging
17718,3,Inactive
17719,1,Emerging
17720,3,Inactive
17721,1,Emerging
17722,3,Inactive
17723,1,Emerging
17724,1,Emerging
17725,3,Inactive
17726,1,Emerging
17727,1,Emerging
17728,3,Inactive
17729,1,Emerging
17730,0,Standard
17731,3,Inactive
17732,1,Emerging
17733,3,Inactive
17734,3,Inactive
17735,0,Standard
17736,1,Emerging
17737,1,Emerging
17738,3,Inactive
17739,3,Inactive
17740,1,Emerging
17741,1,Emerging
17742,3,Inactive
17743,1,Emerging
17744,3,Inactive
17745,1,Emerging
17746,3,Inactive
17747,1,Emerging
17748,1,Emerging
17749,3,Inactive
17750,1,Emerging
17751,1,Emerging
17752,1,Emerging
17753,1,Emerging
17754,0,Standard
17756,1,Emerging
17757,0,Standard
17758,0,Standard
17759,3,Inactive
17760,3,Inactive
17761,1,Emerging
17762,1,Emerging
17763,3,Inactive
17764,3,Inactive
17765,3,Inactive
17766,1,Emerging
17767,3,Inactive
17768,3,Inactive
17769,0,Standard
17770,1,Emerging
17771,3,Inactive
17772,3,Inactive
17773,1,Emerging
17774,0,Standard
17775,1,Emerging
17776,3,Inactive
17777,1,Emerging
17778,1,Emerging
17779,1,Emerging
17780,1,Emerging
17781,1,Emerging
17782,1,Emerging
17783,3,Inactive
17784,1,Emerging
17785,3,Inactive
17786,3,Inactive
17787,3,Inactive
17788,1,Emerging
17789,3,Inactive
17790,0,Standard
17791,1,Emerging
17792,1,Emerging
17793,1,Emerging
17794,1,Emerging
17795,1,Emerging
17796,3,Inactive
17797,3,Inactive
17798,1,Emerging
17799,0,Standard
17800,3,Inactive
17801,1,Emerging
17802,0,Standard
17803,1,Emerging
17804,3,Inactive
17805,3,Inactive
17806,1,Emerging
17807,3,Inactive
17808,1,Emerging
17809,3,Inactive
17810,1,Emerging
17811,0,Standard
17812,3,Inactive
17813,0,Standard
17814,1,Emerging
17815,1,Emerging
17816,3,Inactive
17817,3,Inactive
17818,1,Emerging
17819,3,Inactive
17820,1,Emerging
17821,1,Emerging
17822,1,Emerging
17823,1,Emerging
17824,1,Emerging
17825,1,Emerging
17826,1,Emerging
17827,3,Inactive
17828,1,Emerging
17829,3,Inactive
17830,3,Inactive
17831,1,Emerging
17832,1,Emerging
17833,1,Emerging
17834,1,Emerging
17835,1,Emerging
17836,1,Emerging
17837,1,Emerging
17838,3,Inactive
17839,1,Emerging
17840,1,Emerging
17841,4,Frequent
17842,1,Emerging
17843,1,Emerging
17844,1,Emerging
17845,1,Emerging
17846,1,Emerging
17847,1,Emerging
17848,0,Standard
17849,3,Inactive
17850,0,Standard
17851,1,Emerging
17852,3,Inactive
17853,3,Inactive
17854,3,Inactive
17855,1,Emerging
17856,3,Inactive
17857,3,Inactive
17858,0,Standard
17859,1,Emerging
17860,3,Inactive
17861,0,Standard
17862,1,Emerging
17863,3,Inactive
17864,3,Inactive
17865,0,Standard
17866,3,Inactive
17867,3,Inactive
17868,1,Emerging
17869,3,Inactive
17870,0,Standard
17871,3,Inactive
17872,1,Emerging
17873,3,Inactive
17874,1,Emerging
17875,1,Emerging
17876,1,Emerging
17877,1,Emerging
17878,3,Inactive
17879,1,Emerging
17880,3,Inactive
17881,1,Emerging
17882,1,Emerging
17883,3,Inactive
17884,0,Standard
17885,1,Emerging
17886,3,Inactive
17887,1,Emerging
17888,0,Standard
17889,3,Inactive
17890,1,Emerging
17891,1,Emerging
17892,1,Emerging
17893,1,Emerging
17894,0,Standard
17895,1,Emerging
17896,1,Emerging
17897,3,Inactive
17898,3,Inactive
17899,1,Emerging
17900,1,Emerging
17901,3,Inactive
17902,1,Emerging
17903,1,Emerging
17904,1,Emerging
17905,3,Inactive
17906,1,Emerging
17907,1,Emerging
17908,3,Inactive
17909,1,Emerging
17910,1,Emerging
17911,1,Emerging
17912,1,Emerging
17913,0,Standard
17914,1,Emerging
17915,1,Emerging
17916,1,Emerging
17917,3,Inactive
17918,1,Emerging
17919,3,Inactive
17920,0,Standard
17921,0,Standard
17922,1,Emerging
17923,3,Inactive
17924,3,Inactive
17925,1,Emerging
17926,3,Inactive
17927,1,Emerging
17928,3,Inactive
17929,3,Inactive
17930,3,Inactive
17931,0,Standard
17932,3,Inactive
17933,1,Emerging
17934,3,Inactive
17935,3,Inactive
17936,1,Emerging
17937,3,Inactive
17938,1,Emerging
17939,1,Emerging
17940,3,Inactive
17941,3,Inactive
17942,1,Emerging
17944,1,Emerging
17945,1,Emerging
17946,1,Emerging
17947,1,Emerging
17948,1,Emerging
17949,0,Standard
17950,3,Inactive
17951,3,Inactive
17952,1,Emerging
17953,1,Emerging
17954,0,Standard
17955,3,Inactive
17956,1,Emerging
17957,1,Emerging
17958,3,Inactive
17959,1,Emerging
17960,3,Inactive
17961,0,Standard
17962,3,Inactive
17963,1,Emerging
17964,3,Inactive
17965,0,Standard
17966,3,Inactive
17967,1,Emerging
17968,1,Emerging
17969,3,Inactive
17970,1,Emerging
17971,1,Emerging
17972,1,Emerging
17973,1,Emerging
17974,0,Standard
17975,0,Standard
17976,1,Emerging
17977,3,Inactive
17978,3,Inactive
17979,3,Inactive
17980,1,Emerging
17981,1,Emerging
17982,1,Emerging
17983,1,Emerging
17984,3,Inactive
17985,1,Emerging
17986,1,Emerging
17987,3,Inactive
17988,3,Inactive
17989,1,Emerging
17990,3,Inactive
17991,3,Inactive
17992,1,Emerging
17993,1,Emerging
17994,0,Standard
17995,1,Emerging
17996,1,Emerging
17997,1,Emerging
17998,3,Inactive
17999,3,Inactive
18000,1,Emerging
18001,3,Inactive
18002,3,Inactive
18003,1,Emerging
18004,1,Emerging
18005,1,Emerging
18006,3,Inactive
18007,1,Emerging
18008,0,Standard
18009,3,Inactive
18010,1,Emerging
18011,1,Emerging
18012,1,Emerging
18013,1,Emerging
18014,1,Emerging
18015,1,Emerging
18016,3,Inactive
18017,3,Inactive
18018,3,Inactive
18019,1,Emerging
18020,1,Emerging
18021,1,Emerging
18022,0,Standard
18024,1,Emerging
18025,1,Emerging
18026,1,Emerging
18027,1,Emerging
18028,1,Emerging
18029,1,Emerging
18030,1,Emerging
18031,1,Emerging
18032,1,Emerging
18033,1,Emerging
18034,3,Inactive
18035,3,Inactive
18036,0,Standard
18037,3,Inactive
18038,1,Emerging
18039,1,Emerging
18040,3,Inactive
18041,0,Standard
18042,3,Inactive
18043,3,Inactive
18044,3,Inactive
18045,1,Emerging
18046,1,Emerging
18047,1,Emerging
18048,3,Inactive
18049,1,Emerging
18050,1,Emerging
18051,1,Emerging
18052,1,Emerging
18053,3,Inactive
18054,1,Emerging
18055,0,Standard
18056,3,Inactive
18057,3,Inactive
18058,3,Inactive
18059,1,Emerging
18060,1,Emerging
18061,3,Inactive
18062,3,Inactive
