Customer ID,Recency,Frequency,Monetary_Total,Monetary_Avg,Monetary_Std,Transaction_Count,R_Score,F_Score,M_Score,RFM_Segment,Rule_Segment,FirstPurchaseDate,LastPurchaseDate,CustomerLifespan_Days,UniqueProdCategories,Country,MaxTransactionAmount,AvgDaysBetweenPurchases
16733,529,1,259.68,21.64,15.941535799174547,12,1,2,1,121,Dormant,2010-06-28 10:12:00,2010-06-28 10:12:00,0,12,United Kingdom,71.4,0.0
16734,51,3,650.51,12.27377358490566,10.885560341468434,53,4,3,3,433,Loyal,2011-08-17 15:00:00,2011-10-18 13:44:00,61,44,United Kingdom,50.0,20.333333333333332
16735,78,14,6270.56,20.694917491749177,11.290537234171639,303,3,5,5,355,Standard,2009-12-08 09:24:00,2011-09-22 11:49:00,653,178,United Kingdom,70.80000000000001,46.642857142857146
16736,505,5,2956.56,20.675244755244755,16.78998208322945,143,1,4,4,144,At_Risk_HighValue,2009-12-03 16:12:00,2010-07-22 10:09:00,230,116,United Kingdom,138.0,46.0
16737,52,2,835.2,417.6,0.0,2,4,2,3,423,Standard,2010-05-11 09:53:00,2011-10-17 13:03:00,524,1,United Kingdom,417.6,262.0
16738,297,1,3.75,3.75,0.0,1,2,2,1,221,Dormant,2011-02-15 09:46:00,2011-02-15 09:46:00,0,1,United Kingdom,3.75,0.0
16739,176,2,786.4300000000001,20.695526315789476,8.616836347199815,38,3,2,3,323,Standard,2010-06-21 09:38:00,2011-06-16 09:17:00,359,33,United Kingdom,52.0,179.5
16740,394,1,236.81,7.176060606060606,8.992221617665576,33,2,2,1,221,Dormant,2010-11-09 13:34:00,2010-11-09 13:34:00,0,30,United Kingdom,47.2,0.0
16741,624,1,173.06,15.732727272727272,8.472176923210577,11,1,2,1,121,Dormant,2010-03-24 15:15:00,2010-03-24 15:15:00,0,11,United Kingdom,29.700000000000003,0.0
16742,46,14,2852.61,26.17073394495413,49.61464627891912,109,4,5,4,454,Champions,2009-12-16 17:22:00,2011-10-24 12:02:00,676,51,United Kingdom,464.9,48.285714285714285
16743,28,14,4253.26,11.342026666666667,9.997617638641955,375,4,5,5,455,Champions,2010-04-22 13:21:00,2011-11-10 13:13:00,566,118,United Kingdom,49.92,40.42857142857143
16744,10,7,1304.76,5.391570247933884,6.1315631289059125,242,5,4,4,544,Champions,2011-06-19 15:13:00,2011-11-28 13:06:00,161,198,United Kingdom,49.75,23.0
16745,86,17,7194.3,20.152100840336136,21.74888733589268,357,3,5,5,355,Standard,2011-02-01 11:31:00,2011-09-14 11:58:00,225,148,United Kingdom,136.0,13.235294117647058
16746,4,42,18066.4,18.267340748230538,26.576929001827615,989,5,5,5,555,Champions,2009-12-04 13:00:00,2011-12-05 12:33:00,730,390,United Kingdom,183.6,17.38095238095238
16747,37,2,836.0600000000001,19.906190476190478,9.894460128330731,42,4,2,3,423,Standard,2011-10-03 10:18:00,2011-11-02 11:37:00,30,34,United Kingdom,54.08,15.0
16748,17,14,3637.33,22.044424242424242,10.005955077554711,165,5,5,5,555,Champions,2009-12-10 12:28:00,2011-11-22 10:17:00,711,55,United Kingdom,41.6,50.785714285714285
16749,590,2,4387.08,56.975064935064935,71.30583547433616,77,1,2,5,125,At_Risk_HighValue,2009-12-15 14:05:00,2010-04-27 13:06:00,132,53,United Kingdom,326.4,66.0
16750,44,5,623.93,6.567684210526315,8.250087743264102,95,4,4,3,443,Loyal,2011-04-21 16:53:00,2011-10-26 12:48:00,187,74,United Kingdom,62.5,37.4
16751,30,1,1764.72,70.5888,183.6376717052722,25,4,2,4,424,Standard,2011-11-09 10:48:00,2011-11-09 10:48:00,0,24,United Kingdom,918.0,0.0
16752,372,1,415.0,23.055555555555557,20.886182379245017,18,2,2,2,222,Dormant,2010-12-02 12:18:00,2010-12-02 12:18:00,0,9,United Kingdom,79.95,0.0
16753,57,1,223.92000000000002,6.5858823529411765,9.676220498585948,34,4,2,1,421,Standard,2011-10-12 13:14:00,2011-10-12 13:14:00,0,34,United Kingdom,41.6,0.0
16754,371,29,67502.47,475.36950704225353,456.8412916935258,142,2,5,5,255,At_Risk_HighValue,2010-03-08 11:32:00,2010-12-02 17:38:00,269,38,United Kingdom,2080.8,9.275862068965518
16755,113,7,2900.58,8.816352583586626,7.890240502822394,329,3,4,4,344,Standard,2009-12-09 14:25:00,2011-08-17 13:21:00,615,219,United Kingdom,40.8,87.85714285714286
16756,214,7,1312.3700000000001,16.61227848101266,6.531510005128609,79,2,4,4,244,Standard,2010-03-09 15:56:00,2011-05-09 09:33:00,425,64,United Kingdom,39.95,60.714285714285715
16757,318,2,270.48,18.032,9.714432708971886,15,2,2,1,221,Dormant,2010-10-26 15:09:00,2011-01-25 11:59:00,90,13,United Kingdom,35.400000000000006,45.0
16758,64,1,369.34000000000003,16.78818181818182,15.482706062345398,22,3,2,2,322,Standard,2011-10-05 14:47:00,2011-10-05 14:47:00,0,22,United Kingdom,69.3,0.0
16759,7,3,789.79,18.804523809523808,7.934746127581863,42,5,3,3,533,Loyal,2011-11-09 09:06:00,2011-12-02 12:42:00,23,40,United Kingdom,49.8,7.666666666666667
16760,429,1,228.0,13.411764705882353,3.6815218240798844,17,1,2,1,121,Dormant,2010-10-05 15:55:00,2010-10-05 15:55:00,0,17,United Kingdom,19.8,0.0
16761,96,1,316.62,24.355384615384615,15.18204675232373,13,3,2,2,322,Standard,2011-09-04 11:15:00,2011-09-04 11:15:00,0,13,United Kingdom,60.0,0.0
16762,19,3,1501.38,16.869438202247192,11.482716494361759,89,4,3,4,434,Loyal,2011-07-18 12:52:00,2011-11-20 11:43:00,124,51,United Kingdom,79.9,41.333333333333336
16763,198,2,964.6999999999999,21.924999999999997,19.25737098384154,44,2,2,3,223,Dormant,2009-12-01 15:26:00,2011-05-25 11:52:00,539,44,United Kingdom,89.69999999999999,269.5
16764,3,13,2799.25,3.9649433427762037,3.921023467443977,706,5,5,4,554,Champions,2011-07-19 17:17:00,2011-12-06 11:41:00,139,209,United Kingdom,33.15,10.692307692307692
16765,293,2,454.75,8.745192307692308,7.738787078896064,52,2,2,2,222,Dormant,2010-11-22 13:42:00,2011-02-18 15:41:00,88,52,United Kingdom,34.0,44.0
16766,272,2,1145.6,33.69411764705882,9.115253322714345,34,2,2,3,223,Dormant,2011-03-11 13:34:00,2011-03-11 15:22:00,0,17,United Kingdom,47.7,0.0
16767,30,15,8073.8,24.919135802469135,28.430858445434747,324,4,5,5,455,Champions,2010-04-28 16:49:00,2011-11-09 09:42:00,559,209,United Kingdom,204.0,37.266666666666666
16768,47,9,1708.1200000000001,10.415365853658537,15.526452843522875,164,4,5,4,454,Champions,2009-12-07 11:47:00,2011-10-23 10:38:00,684,108,United Kingdom,119.4,76.0
16769,259,4,1141.75,11.4175,6.926336705035004,100,2,4,3,243,Standard,2009-12-14 11:10:00,2011-03-24 13:41:00,465,76,United Kingdom,30.0,116.25
16770,57,9,1932.13,5.457994350282486,6.081637032669341,354,4,5,4,454,Champions,2010-08-22 16:08:00,2011-10-13 12:21:00,416,202,United Kingdom,39.95,46.22222222222222
16771,32,10,3967.6,9.63009708737864,8.814317372593807,412,4,5,5,455,Champions,2009-12-09 11:52:00,2011-11-06 13:28:00,697,303,United Kingdom,108.16,69.7
16772,422,3,3723.55,53.96449275362319,79.73194065367203,69,1,3,5,135,At_Risk_HighValue,2009-12-18 10:50:00,2010-10-12 13:19:00,298,54,United Kingdom,462.25,99.33333333333333
16773,56,3,421.24,6.480615384615385,4.682055463723664,65,4,3,2,432,Loyal,2009-12-06 15:01:00,2011-10-13 14:37:00,675,53,United Kingdom,23.4,225.0
16774,67,8,1594.45,11.81074074074074,10.04095461579536,135,3,5,4,354,Standard,2010-02-16 16:53:00,2011-10-03 12:41:00,593,89,United Kingdom,69.3,74.125
16775,9,16,3056.89,10.996007194244603,9.879395300774906,278,5,5,5,555,Champions,2010-09-23 17:34:00,2011-11-29 15:22:00,431,132,United Kingdom,81.6,26.9375
16776,59,2,619.85,4.524452554744526,5.294269921298935,137,3,2,3,323,Standard,2010-10-20 12:13:00,2011-10-10 13:04:00,355,105,United Kingdom,45.0,177.5
16777,79,5,1307.76,8.957260273972603,6.782804985890265,146,3,4,4,344,Standard,2010-03-17 12:42:00,2011-09-20 13:41:00,552,125,United Kingdom,33.9,110.4
16778,73,2,245.94,15.37125,5.219169633827461,16,3,2,1,321,Standard,2011-03-10 15:21:00,2011-09-26 13:48:00,199,16,United Kingdom,25.200000000000003,99.5
16779,1,53,33268.24,31.56379506641366,35.20547745115595,1054,5,5,5,555,Champions,2009-12-03 13:03:00,2011-12-07 14:54:00,734,293,United Kingdom,306.0,13.849056603773585
16780,99,3,605.55,6.116666666666666,4.775337150187323,99,3,3,2,332,Standard,2010-10-28 19:41:00,2011-08-31 16:09:00,306,73,United Kingdom,30.0,102.0
16781,371,2,934.25,16.683035714285715,5.114189501108339,56,2,2,3,223,Dormant,2010-02-08 13:56:00,2010-12-02 14:26:00,297,36,United Kingdom,31.8,148.5
16782,9,38,10438.41,5.543499734466277,7.173527443403965,1883,5,5,5,555,Champions,2009-12-09 11:58:00,2011-11-29 13:20:00,720,575,United Kingdom,102.0,18.94736842105263
16783,436,1,391.95,15.677999999999999,4.101703914228818,25,1,2,2,122,Dormant,2010-09-29 11:53:00,2010-09-29 11:53:00,0,25,United Kingdom,29.700000000000003,0.0
16784,19,5,896.53,5.6033124999999995,5.6539875973321845,160,4,4,3,443,Loyal,2010-03-28 12:55:00,2011-11-20 12:20:00,601,138,United Kingdom,47.6,120.2
16785,409,1,533.78,15.250857142857143,4.643698685206825,35,2,2,2,222,Dormant,2010-10-26 10:36:00,2010-10-26 10:36:00,0,35,United Kingdom,30.6,0.0
16786,393,1,51.84,51.84,0.0,1,2,2,1,221,Dormant,2010-11-11 08:25:00,2010-11-11 08:25:00,0,1,United Kingdom,51.84,0.0
16787,397,4,1035.43,9.082719298245614,7.429576898717759,114,2,4,3,243,Standard,2010-01-10 11:12:00,2010-11-07 11:01:00,300,102,United Kingdom,30.0,75.0
16788,122,5,1950.3,3.94,4.619107516719235,495,3,4,4,344,Standard,2010-02-07 12:40:00,2011-08-08 14:53:00,547,348,United Kingdom,59.0,109.4
16789,7,1,80.80000000000001,16.160000000000004,2.9904849105120066,5,5,2,1,521,Standard,2011-12-01 15:12:00,2011-12-01 15:12:00,0,5,United Kingdom,19.8,0.0
16790,3,6,1545.6200000000001,16.61956989247312,4.910496945094187,93,5,4,4,544,Champions,2011-11-02 11:23:00,2011-12-06 11:53:00,34,88,United Kingdom,35.400000000000006,5.666666666666667
16791,28,15,4038.69,5.786088825214899,5.62776566442974,698,4,5,5,455,Champions,2009-12-03 18:08:00,2011-11-10 19:12:00,707,393,United Kingdom,61.44,47.13333333333333
16792,281,5,623.46,6.1123529411764705,4.694339371160219,102,2,4,3,243,Standard,2010-01-04 13:47:00,2011-03-02 14:41:00,422,90,United Kingdom,27.65,84.4
16793,56,1,243.84,15.24,5.501602190877369,16,4,2,1,421,Standard,2011-10-13 15:08:00,2011-10-13 15:08:00,0,16,United Kingdom,25.5,0.0
16794,0,15,2090.91,4.036505791505792,3.482821277808823,518,5,5,4,554,Champions,2010-03-25 15:17:00,2011-12-08 17:54:00,623,245,United Kingdom,33.9,41.53333333333333
16795,364,3,2492.39,6.108799019607843,5.021728832838761,408,2,3,4,234,At_Risk_HighValue,2010-01-25 13:14:00,2010-12-09 14:08:00,318,306,United Kingdom,38.35,106.0
16796,88,1,305.62,16.97888888888889,9.269285072303797,18,3,2,2,322,Standard,2011-09-11 14:01:00,2011-09-11 14:01:00,0,18,United Kingdom,49.5,0.0
16797,392,5,1827.77,4.490835380835381,3.552463835202264,407,2,4,4,244,Standard,2009-12-02 13:33:00,2010-11-11 19:14:00,344,289,United Kingdom,31.9,68.8
16798,553,3,848.71,4.905838150289018,5.224071411570409,173,1,3,3,133,Standard,2009-12-10 19:35:00,2010-06-03 19:01:00,174,141,United Kingdom,39.9,58.0
16799,431,2,495.98,4.679056603773585,3.0194848278037316,106,1,2,2,122,Dormant,2010-09-12 12:46:00,2010-10-03 14:28:00,21,81,United Kingdom,15.0,10.5
16800,10,1,1201.49,7.326158536585366,5.593083963263088,164,5,2,3,523,Standard,2011-11-28 14:06:00,2011-11-28 14:06:00,0,148,United Kingdom,31.8,0.0
16801,162,4,1619.73,21.312236842105264,12.930496520364478,76,3,4,4,344,Standard,2011-03-11 13:56:00,2011-06-29 15:33:00,110,72,United Kingdom,74.85,27.5
16802,678,2,582.61,10.992641509433962,9.903970678265164,53,1,2,2,122,Dormant,2009-12-09 13:00:00,2010-01-29 13:44:00,51,48,United Kingdom,56.25,25.5
16803,64,1,332.3,13.845833333333333,4.360204339713676,24,3,2,2,322,Standard,2011-10-05 14:28:00,2011-10-05 14:28:00,0,24,United Kingdom,23.4,0.0
16804,22,3,536.99,8.949833333333334,8.570780177621367,60,4,3,2,432,Loyal,2011-03-14 15:48:00,2011-11-16 16:43:00,247,59,United Kingdom,50.0,82.33333333333333
16805,173,5,1097.24,4.3714741035856575,3.8712171494669065,251,3,4,3,343,Standard,2009-12-08 14:29:00,2011-06-19 11:23:00,557,213,United Kingdom,29.700000000000003,111.4
16806,102,4,801.49,7.781456310679611,7.564062012759843,103,3,4,3,343,Standard,2011-04-14 19:59:00,2011-08-28 15:27:00,135,68,United Kingdom,39.6,33.75
16807,142,6,2123.88,14.956901408450705,6.525027016394556,142,3,4,4,344,Standard,2010-03-26 14:38:00,2011-07-20 12:00:00,480,107,United Kingdom,33.0,80.0
16808,98,2,288.42,12.540000000000001,13.777480967803287,23,3,2,1,321,Standard,2011-03-10 19:05:00,2011-09-01 19:34:00,175,21,United Kingdom,61.2,87.5
16809,22,9,1727.43,6.6696138996139,5.575034383524506,259,4,5,4,454,Champions,2010-04-13 15:34:00,2011-11-16 15:45:00,582,113,United Kingdom,21.45,64.66666666666667
16810,191,2,842.04,24.765882352941176,15.790631115191147,34,2,2,3,223,Dormant,2010-10-15 15:32:00,2011-05-31 15:32:00,228,34,United Kingdom,91.8,114.0
16811,4,2,547.07,19.538214285714286,7.48846473588072,28,5,2,2,522,Standard,2011-11-22 17:19:00,2011-12-05 11:39:00,12,26,United Kingdom,35.400000000000006,6.0
16812,360,4,2392.0,20.8,20.548757208333,115,2,4,4,244,At_Risk_HighValue,2010-11-22 14:36:00,2010-12-14 12:35:00,21,98,United Kingdom,175.2,5.25
16813,7,10,1692.98,3.7705567928730512,3.9850160648991078,449,5,5,4,554,Champions,2011-05-19 13:28:00,2011-12-01 14:03:00,196,248,United Kingdom,60.48,19.6
16814,13,36,12499.710000000001,15.546902985074627,16.13946245401003,804,5,5,5,555,Champions,2010-04-11 12:45:00,2011-11-25 13:27:00,593,247,United Kingdom,135.0,16.47222222222222
16815,453,2,410.97,5.553648648648649,4.0114703942789145,74,1,2,2,122,Dormant,2010-06-21 12:05:00,2010-09-12 10:59:00,82,66,United Kingdom,17.700000000000003,41.0
16816,102,4,417.06,14.895,4.981727723502271,28,3,4,2,342,Standard,2010-12-16 17:01:00,2011-08-28 14:16:00,254,28,United Kingdom,23.4,63.5
16817,2,13,2804.9,18.575496688741723,10.287351566445837,151,5,5,4,554,Champions,2010-10-04 09:06:00,2011-12-07 11:03:00,429,107,United Kingdom,79.9,33.0
16818,10,11,3349.57,17.81686170212766,8.481907655598334,188,5,5,5,555,Champions,2011-05-18 11:42:00,2011-11-29 10:41:00,194,172,United Kingdom,59.9,17.636363636363637
16819,464,2,182.59,10.740588235294117,7.831910263936439,17,1,2,1,121,Dormant,2010-08-31 17:31:00,2010-08-31 17:37:00,0,17,United Kingdom,30.24,0.0
16820,95,1,497.61,19.138846153846153,7.655362213206153,26,3,2,2,322,Standard,2011-09-05 12:06:00,2011-09-05 12:06:00,0,26,United Kingdom,35.400000000000006,0.0
16821,381,1,113.35,16.192857142857143,4.676486267436676,7,2,2,1,221,Dormant,2010-11-23 10:04:00,2010-11-23 10:04:00,0,7,United Kingdom,23.8,0.0
16822,685,1,181.39,16.49,6.558406818732733,11,1,2,1,121,Dormant,2010-01-22 14:22:00,2010-01-22 14:22:00,0,11,United Kingdom,23.8,0.0
16823,226,7,2260.09,12.914800000000001,11.154174149865026,175,2,4,4,244,Standard,2009-12-02 09:57:00,2011-04-26 15:00:00,510,149,United Kingdom,61.2,72.85714285714286
16824,15,3,686.24,17.595897435897434,7.357249099017461,39,5,3,3,533,Loyal,2010-11-11 12:21:00,2011-11-24 12:38:00,378,34,United Kingdom,45.0,126.0
16825,38,5,1826.89,28.54515625,24.63232293772822,64,4,4,4,444,Champions,2010-06-23 13:14:00,2011-11-01 11:51:00,495,48,United Kingdom,93.6,99.0
16826,50,1,341.7,15.531818181818181,4.447351953009723,22,4,2,2,422,Standard,2011-10-19 14:05:00,2011-10-19 14:05:00,0,22,United Kingdom,24.9,0.0
16827,392,5,392.13,32.6775,46.133228435793335,12,2,4,2,242,Standard,2010-04-29 19:07:00,2010-11-11 14:04:00,195,10,United Kingdom,162.72,39.0
16828,92,2,128.5,16.0625,4.369680439443731,8,3,2,1,321,Standard,2011-08-19 13:24:00,2011-09-07 15:10:00,19,8,United Kingdom,25.200000000000003,9.5
16829,156,2,513.32,19.011851851851855,7.6853071792054255,27,3,2,2,322,Standard,2010-11-16 18:11:00,2011-07-06 10:48:00,231,25,United Kingdom,39.75,115.5
16830,38,4,1207.5,16.1,7.374292270210509,75,4,4,3,443,Loyal,2009-12-13 12:11:00,2011-11-01 11:35:00,687,65,United Kingdom,63.2,171.75
16831,564,1,91.8,15.299999999999999,3.116247743681494,6,1,2,1,121,Dormant,2010-05-24 09:08:00,2010-05-24 09:08:00,0,6,United Kingdom,19.5,0.0
16832,183,5,417.61,19.886190476190478,18.830055888443475,21,3,4,2,342,Standard,2010-09-07 12:35:00,2011-06-08 15:36:00,274,19,United Kingdom,81.36,54.8
16833,0,6,2409.04,26.18521739130435,31.957321590660964,92,5,4,4,544,Champions,2010-03-26 15:31:00,2011-12-08 14:39:00,621,87,United Kingdom,295.0,103.5
16834,227,2,898.96,18.728333333333335,11.678713739531808,48,2,3,3,233,Dormant,2010-02-03 14:24:00,2011-04-26 09:37:00,446,43,United Kingdom,81.6,223.0
16835,127,6,1538.41,17.68287356321839,8.940249451288803,87,3,4,4,344,Standard,2010-05-19 08:41:00,2011-08-03 13:50:00,441,58,United Kingdom,76.5,73.5
16836,39,4,782.37,18.627857142857142,9.695810897222772,42,4,4,3,443,Loyal,2010-05-14 12:52:00,2011-10-31 10:05:00,534,42,United Kingdom,76.32000000000001,133.5
16837,30,11,3170.98,19.218060606060607,16.5472184272533,165,4,5,5,455,Champions,2011-04-08 08:48:00,2011-11-08 14:27:00,214,123,United Kingdom,175.2,19.454545454545453
16838,196,4,1159.6100000000001,19.65440677966102,20.353322042765033,59,2,4,3,243,Standard,2010-02-14 15:27:00,2011-05-26 13:13:00,465,53,United Kingdom,165.0,116.25
16839,8,44,22310.49,62.846450704225354,58.27162218244567,355,5,5,5,555,Champions,2010-02-11 15:02:00,2011-12-01 09:03:00,657,132,United Kingdom,297.0,14.931818181818182
16840,602,2,139.85,15.538888888888888,2.5114460199476936,9,1,3,1,131,Dormant,2010-02-03 12:42:00,2010-04-15 15:48:00,71,9,United Kingdom,19.5,35.5
16841,36,12,4006.06,18.292511415525112,14.82288265101894,219,4,5,5,455,Champions,2010-01-12 11:32:00,2011-11-03 11:51:00,660,187,United Kingdom,95.2,55.0
16842,100,3,1264.19,20.066507936507936,10.432182396042109,63,3,3,4,334,Standard,2011-02-10 14:51:00,2011-08-31 10:42:00,201,45,United Kingdom,66.0,67.0
16843,42,35,19571.43,32.83796979865772,23.634650592815284,596,4,5,5,455,Champions,2009-12-10 11:40:00,2011-10-28 09:06:00,686,317,United Kingdom,187.2,19.6
16844,562,2,614.34,19.198125,9.139188019801887,32,1,3,2,132,Dormant,2010-05-06 09:16:00,2010-05-26 10:29:00,20,26,United Kingdom,53.1,10.0
16845,617,1,253.88,12.693999999999999,8.3678220772068,20,1,2,1,121,Dormant,2010-03-31 13:09:00,2010-03-31 13:09:00,0,20,United Kingdom,35.400000000000006,0.0
16846,49,3,842.41,17.923617021276595,6.018097859800783,47,4,3,3,433,Loyal,2010-03-10 12:03:00,2011-10-20 13:55:00,589,47,United Kingdom,31.6,196.33333333333334
16847,42,2,614.89,16.618648648648648,3.494289915277782,37,4,3,2,432,Standard,2010-03-31 13:32:00,2011-10-27 13:29:00,574,37,United Kingdom,25.5,287.0
16848,52,4,1411.62,16.607294117647058,5.362873338815608,85,4,4,4,444,Champions,2010-10-03 11:01:00,2011-10-18 08:42:00,379,75,United Kingdom,46.8,94.75
16849,186,1,124.57,15.57125,3.1688728843459235,8,3,2,1,321,Standard,2011-06-06 09:16:00,2011-06-06 09:16:00,0,8,United Kingdom,19.9,0.0
16850,333,1,332.41,17.495263157894737,5.999257702620895,19,2,2,2,222,Dormant,2011-01-10 11:09:00,2011-01-10 11:09:00,0,19,United Kingdom,31.6,0.0
16851,3,3,342.45,17.1225,8.670908939788566,20,5,3,2,532,HighEngagement_LowValue,2011-10-19 09:48:00,2011-12-05 13:32:00,47,17,United Kingdom,39.6,15.666666666666666
16852,9,2,144.91,16.10111111111111,10.186382385867473,9,5,3,1,531,Standard,2011-06-16 15:49:00,2011-11-29 13:22:00,165,9,United Kingdom,39.95,82.5
16854,416,2,1408.96,18.786133333333336,10.465439763404184,75,1,3,4,134,Dormant,2010-03-09 14:32:00,2010-10-18 16:31:00,223,72,United Kingdom,49.05,111.5
16855,23,2,328.40000000000003,17.284210526315793,4.943347174390011,19,4,3,2,432,Standard,2011-10-27 16:31:00,2011-11-16 12:03:00,19,19,United Kingdom,30.0,9.5
16856,14,3,358.49,18.867894736842107,6.717766311098231,19,5,3,2,532,Loyal,2010-09-23 13:11:00,2011-11-25 08:59:00,427,16,United Kingdom,35.400000000000006,142.33333333333334
16857,442,1,352.8,32.07272727272727,19.470187000082504,11,1,2,2,122,Dormant,2010-09-23 10:49:00,2010-09-23 10:49:00,0,11,United Kingdom,81.6,0.0
16858,368,10,4668.28,34.32558823529411,29.438138245397244,136,2,5,5,255,At_Risk_HighValue,2009-12-15 11:09:00,2010-12-06 09:52:00,355,75,United Kingdom,204.0,35.5
16859,144,7,1932.41,17.567363636363638,15.642962053049962,110,3,4,4,344,Standard,2010-03-04 12:37:00,2011-07-18 12:19:00,500,87,United Kingdom,120.0,71.42857142857143
16860,452,3,1610.62,37.45627906976744,37.76026489410061,43,1,3,4,134,Standard,2010-02-15 13:46:00,2010-09-13 10:05:00,209,35,United Kingdom,163.2,69.66666666666667
16861,59,5,946.59,19.318163265306122,14.045943019467309,49,3,4,3,343,Standard,2010-07-19 11:44:00,2011-10-11 09:05:00,448,39,United Kingdom,102.0,89.6
16862,546,4,662.33,18.923714285714286,9.595518588111323,35,1,4,3,143,Standard,2010-01-07 12:57:00,2010-06-10 13:05:00,154,34,United Kingdom,50.400000000000006,38.5
16863,30,3,998.52,17.830714285714286,8.587871756069795,56,4,3,3,433,Loyal,2010-10-26 10:03:00,2011-11-08 15:26:00,378,43,United Kingdom,50.0,126.0
16864,433,2,409.25,24.073529411764707,16.578923721541937,17,1,3,2,132,Dormant,2010-04-20 11:56:00,2010-10-01 16:16:00,164,17,United Kingdom,76.32000000000001,82.0
16865,401,1,130.95,8.184375,7.4308976297169735,16,2,2,1,221,Dormant,2010-11-03 11:34:00,2010-11-03 11:34:00,0,15,United Kingdom,25.5,0.0
16866,140,3,207.74,18.885454545454547,18.94801116932137,11,3,3,1,331,HighEngagement_LowValue,2011-07-01 12:34:00,2011-07-22 10:06:00,20,10,United Kingdom,45.0,6.666666666666667
16867,689,1,76.74000000000001,12.790000000000001,5.094055358945366,6,1,2,1,121,Dormant,2010-01-19 09:11:00,2010-01-19 09:11:00,0,6,United Kingdom,17.700000000000003,0.0
16868,393,3,393.39,7.285,5.997260616786665,54,2,3,2,232,Standard,2010-04-25 11:31:00,2010-11-10 13:17:00,199,47,United Kingdom,25.5,66.33333333333333
16869,22,4,825.4200000000001,6.448593750000001,6.203322291781127,128,4,4,3,443,Loyal,2011-06-17 13:01:00,2011-11-17 12:02:00,152,113,United Kingdom,40.8,38.0
16870,468,1,450.16,16.077142857142857,5.6686368190459495,28,1,2,2,122,Dormant,2010-08-27 13:53:00,2010-08-27 13:53:00,0,28,United Kingdom,30.6,0.0
16871,21,6,2812.34,20.528029197080293,12.538281489304012,137,4,4,4,444,Champions,2011-03-14 10:31:00,2011-11-17 19:27:00,248,131,United Kingdom,70.80000000000001,41.333333333333336
16872,76,6,1213.13,67.39611111111111,57.71573515071022,18,3,4,3,343,Standard,2010-09-02 17:36:00,2011-09-23 16:05:00,385,12,United Kingdom,187.2,64.16666666666667
16873,4,12,14617.39,28.54958984375,25.003007091706383,512,5,5,5,555,Champions,2010-02-09 14:17:00,2011-12-05 12:05:00,663,252,United Kingdom,350.0,55.25
16874,378,1,217.74,6.404117647058824,6.168180871088902,34,2,2,1,221,Dormant,2010-11-25 13:08:00,2010-11-25 13:08:00,0,31,United Kingdom,35.400000000000006,0.0
16875,66,11,4234.53,18.410999999999998,9.905495071932917,230,3,5,5,355,Standard,2010-01-05 09:16:00,2011-10-03 13:39:00,636,161,United Kingdom,81.6,57.81818181818182
16876,403,1,136.01,4.2503125,2.7187372357876116,32,2,2,1,221,Dormant,2010-11-01 11:59:00,2010-11-01 11:59:00,0,32,United Kingdom,10.5,0.0
16877,11,6,853.72,5.369308176100629,5.739311267229538,159,5,4,3,543,Loyal,2011-05-15 16:13:00,2011-11-27 13:47:00,195,111,United Kingdom,25.0,32.5
16878,83,1,13.3,4.433333333333334,4.435744958102679,3,3,2,1,321,Standard,2011-09-16 17:39:00,2011-09-16 17:39:00,0,3,United Kingdom,9.5,0.0
16880,30,8,1840.86,9.844171122994652,11.95339344145663,187,4,5,4,454,Champions,2010-08-03 13:54:00,2011-11-09 11:33:00,462,130,United Kingdom,121.68,57.75
16881,66,1,432.0,432.0,0.0,1,3,2,2,322,Standard,2011-10-04 10:33:00,2011-10-04 10:33:00,0,1,United Kingdom,432.0,0.0
16882,66,3,705.12,18.080000000000002,18.97854300879923,39,3,3,3,333,Standard,2011-01-26 17:43:00,2011-10-04 10:42:00,250,39,United Kingdom,119.4,83.33333333333333
16883,186,19,2396.59,8.321493055555557,9.072888022352847,288,3,5,4,354,Standard,2009-12-04 12:07:00,2011-06-05 12:51:00,548,159,United Kingdom,63.75,28.842105263157894
16884,37,4,1073.92,14.318933333333334,9.07829496036494,75,4,4,3,443,Loyal,2010-05-18 12:00:00,2011-11-02 11:52:00,532,64,United Kingdom,51.0,133.0
16885,14,4,710.74,5.005211267605634,6.204509995260753,142,5,4,3,543,Loyal,2010-11-19 12:51:00,2011-11-24 13:40:00,370,121,United Kingdom,61.2,92.5
16886,455,1,134.0,16.75,2.5258661880630178,8,1,2,1,121,Dormant,2010-09-09 15:08:00,2010-09-09 15:08:00,0,8,United Kingdom,19.8,0.0
16887,34,3,660.72,6.477647058823529,6.951443211713976,102,4,3,3,433,Loyal,2009-12-01 13:41:00,2011-11-04 14:07:00,703,94,United Kingdom,51.0,234.33333333333334
16888,400,3,437.15,8.09537037037037,8.778999322560663,54,2,3,2,232,Standard,2010-01-07 13:07:00,2010-11-04 12:39:00,300,44,United Kingdom,37.9,100.0
16889,194,6,2530.9,11.609633027522936,7.888410787319792,218,2,4,4,244,At_Risk_HighValue,2010-05-23 10:46:00,2011-05-29 11:05:00,371,163,United Kingdom,51.0,61.833333333333336
16890,476,3,285.41,15.021578947368422,20.83024890851387,19,1,3,1,131,Standard,2010-05-06 16:27:00,2010-08-20 11:23:00,105,17,United Kingdom,76.32000000000001,35.0
